18193 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.891892, F1: 0.916667, Positive Class Precision: 0.880000, Positive Class Recall: 0.956522, Negative Class Precision: 0.916667, Negative Class Recall: 0.785714
17420 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.864865, F1: 0.871795, Positive Class Precision: 0.772727, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.750000
18279 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.837838, F1: 0.833333, Positive Class Precision: 0.789474, Positive Class Recall: 0.882353, Negative Class Precision: 0.888889, Negative Class Recall: 0.800000
18296 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.918919, F1: 0.930233, Positive Class Precision: 0.869565, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.823529
18053 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.864865, F1: 0.871795, Positive Class Precision: 0.772727, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.750000
18168 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.864865, F1: 0.871795, Positive Class Precision: 0.850000, Positive Class Recall: 0.894737, Negative Class Precision: 0.882353, Negative Class Recall: 0.833333
18588 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.837838, F1: 0.842105, Positive Class Precision: 0.800000, Positive Class Recall: 0.888889, Negative Class Precision: 0.882353, Negative Class Recall: 0.789474
17945 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.891892, F1: 0.894737, Positive Class Precision: 0.809524, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.800000
18248 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.891892, F1: 0.913043, Positive Class Precision: 0.840000, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.750000
17934 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.864865, F1: 0.883721, Positive Class Precision: 0.791667, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.722222
18082 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.945946, F1: 0.956522, Positive Class Precision: 0.956522, Positive Class Recall: 0.956522, Negative Class Precision: 0.928571, Negative Class Recall: 0.928571
17232 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.810811, F1: 0.862745, Positive Class Precision: 0.758621, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.533333
18518 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.864865, F1: 0.864865, Positive Class Precision: 0.800000, Positive Class Recall: 0.941176, Negative Class Precision: 0.941176, Negative Class Recall: 0.800000
17554 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.891892, F1: 0.916667, Positive Class Precision: 0.880000, Positive Class Recall: 0.956522, Negative Class Precision: 0.916667, Negative Class Recall: 0.785714
18162 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.918919, F1: 0.926829, Positive Class Precision: 0.863636, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.833333
17941 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.837838, F1: 0.823529, Positive Class Precision: 0.700000, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.739130
