14488 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.854167, F1: 0.881356, Positive Class Precision: 0.838710, Positive Class Recall: 0.928571, Negative Class Precision: 0.882353, Negative Class Recall: 0.750000
13815 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.937500, F1: 0.930233, Positive Class Precision: 0.952381, Positive Class Recall: 0.909091, Negative Class Precision: 0.925926, Negative Class Recall: 0.961538
14543 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.937500, F1: 0.950820, Positive Class Precision: 0.935484, Positive Class Recall: 0.966667, Negative Class Precision: 0.941176, Negative Class Recall: 0.888889
14082 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.937500, F1: 0.930233, Positive Class Precision: 0.869565, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.892857
14105 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.937500, F1: 0.947368, Positive Class Precision: 0.900000, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.857143
14125 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.916667, F1: 0.920000, Positive Class Precision: 0.884615, Positive Class Recall: 0.958333, Negative Class Precision: 0.954545, Negative Class Recall: 0.875000
14447 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.875000, F1: 0.857143, Positive Class Precision: 0.750000, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.800000
13834 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.895833, F1: 0.897959, Positive Class Precision: 0.846154, Positive Class Recall: 0.956522, Negative Class Precision: 0.954545, Negative Class Recall: 0.840000
14267 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.875000, F1: 0.884615, Positive Class Precision: 0.821429, Positive Class Recall: 0.958333, Negative Class Precision: 0.950000, Negative Class Recall: 0.791667
14208 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.937500, F1: 0.947368, Positive Class Precision: 0.900000, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.857143
14035 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.916667, F1: 0.923077, Positive Class Precision: 0.857143, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.833333
13906 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.895833, F1: 0.909091, Positive Class Precision: 0.862069, Positive Class Recall: 0.961538, Negative Class Precision: 0.947368, Negative Class Recall: 0.818182
13890 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.916667, F1: 0.913043, Positive Class Precision: 0.840000, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.851852
14095 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.979167, F1: 0.981132, Positive Class Precision: 1.000000, Positive Class Recall: 0.962963, Negative Class Precision: 0.954545, Negative Class Recall: 1.000000
13981 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.937500, F1: 0.938776, Positive Class Precision: 0.958333, Positive Class Recall: 0.920000, Negative Class Precision: 0.916667, Negative Class Recall: 0.956522
14153 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.812500, F1: 0.823529, Positive Class Precision: 0.777778, Positive Class Recall: 0.875000, Negative Class Precision: 0.857143, Negative Class Recall: 0.750000
13962 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.958333, F1: 0.956522, Positive Class Precision: 0.916667, Positive Class Recall: 1.000000, Negative Class Precision: 1.000000, Negative Class Recall: 0.923077
14041 [main] INFO  org.linqs.psl.cli.Launcher  - Evaluation results for FAKENEWS -- Accuracy: 0.833333, F1: 0.846154, Positive Class Precision: 0.758621, Positive Class Recall: 0.956522, Negative Class Precision: 0.947368, Negative Class Recall: 0.720000
